address,latitude,longitude
1930 AVENUE L,40.62079092,-73.95623322
110-040 70 AVENUE,40.72398491,-73.84087803
40-027 204 STREET,40.76129675,-73.78073873
2606 GRAND AVENUE,40.86685154,-73.90013404
117-031 199 STREET,40.69320532,-73.75275924
2342 EAST 2 STREET,40.59207386,-73.96868676
1106 AVENUE L,40.61994859,-73.963894
476 SHELDON AVENUE,40.54267763,-74.19073165
178-014 80 DRIVE,40.72477801,-73.78890766
1217 NORTH RAILROAD AVENUE,40.57778887,-74.11172633
1283 EAST 84 STREET,40.63107029,-73.90285704
1148 EAST 18 STREET,40.62255212,-73.95805034
15-45 125 STREET,40.78326533,-73.8428748
84-010 114 STREET,40.70209436,-73.83680441
305 KISWICK STREET,40.57151853,-74.09874349
89-004 70 DRIVE,40.70771503,-73.85261889
165 WEED AVENUE,40.56395802,-74.10737844
4515 12 AVENUE,40.63821508,-73.99226554
97-018 72 ROAD,40.71031576,-73.84692335
1902 AVENUE L,40.62078386,-73.95629885
1439 EAST 15 STREET,40.61456672,-73.95931859
105 EAST BROADWAY,40.56965176,-74.12980641
2604 GRAND AVENUE,40.86673132,-73.90022419
115 EAST 4 STREET,40.64979116,-73.97761103
1283 EAST 84 STREET,40.63099662,-73.90296966
177 JUSTIN AVENUE,40.5545219,-74.132619
43-001 34 AVENUE,40.75575163,-73.91837666
22-063 46 STREET,40.76895176,-73.90403387
72-019 ROCKAWAY BEACH BOULEVARD,40.58912225,-73.80055929
21-016 31 AVENUE,40.76694936,-73.92922162
480 FLETCHER PLACE,40.85414381,-73.89383428
87-020 77 STREET,40.69046372,-73.86451208
56-001 137 STREET,40.74839693,-73.82769241
23-040 28 STREET,40.77472087,-73.91563122
159 SOUTH 8 STREET,40.70935231,-73.96205087
23-019 21 STREET,40.77820547,-73.91943444
19-021 24 AVENUE,40.77697544,-73.92192166
157-055 12 ROAD,40.79052378,-73.80244947
2330 BELMONT AVENUE,40.85357609,-73.88660887
643 AVENUE Y,40.58936652,-73.96253913
23-040 CRESCENT STREET,40.77618798,-73.91768341
32-002 45 STREET,40.75688333,-73.91524687
21-037 21 AVENUE,40.78171622,-73.9136762
15-45 125 STREET,40.78326488,-73.84295929
123-040 83 AVENUE,40.71142551,-73.82673703
142 ECKFORD STREET,40.7245088,-73.94912681
132 VERMONT STREET,40.67688957,-73.89522744
2511 MARION AVENUE,40.86138646,-73.8932659
40-008 104 STREET,40.74945405,-73.86155124
22-011 74 STREET,40.76788865,-73.89512441
55 WHITEHALL STREET,40.56303265,-74.12343468
2310 EAST 74 STREET,40.61759575,-73.90137001
22 CUBA AVENUE,40.56731182,-74.10508073
80-014 233 STREET,40.73690624,-73.73845361
150-001 61 ROAD,40.73970082,-73.81963692
22-059 21 STREET,40.77905401,-73.91802493
182 82 STREET,40.62712736,-74.03329673
108-002 70 AVENUE,40.72300081,-73.84417264
1726 STOCKHOLM STREET,40.70703369,-73.91533492
32-012 43 STREET,40.75752198,-73.91693394
32-042 38 STREET,40.75831669,-73.92070506
300 SKILLMAN AVENUE,40.71621587,-73.93863749
46-006 79 STREET,40.74033294,-73.88560754
32-086 45 STREET,40.75495571,-73.91681562
4207 WILDER AVENUE,40.89609221,-73.84306803
40 ALLEN STREET,40.71644443,-73.99175722
40 ALLEN STREET,40.71637996,-73.99179016
315 KISWICK STREET,40.57126898,-74.09898452
45-040 33 STREET,40.74276179,-73.93199526
112-006 93 AVENUE,40.69318766,-73.83392138
395 STOCKHOLM STREET,40.70530958,-73.91709589
134 VERMONT STREET,40.67680872,-73.89520694
317 TORRY AVENUE,40.81440941,-73.84913675
83 TITUS AVENUE,40.56635228,-74.10727117
120 WEST 109 STREET,40.80165464,-73.96275225
46-004 79 STREET,40.74038291,-73.88561717
752 NEW DORP LANE,40.56513139,-74.09914125
86-001 57 ROAD,40.73201199,-73.87586513
63-022 72 STREET,40.71720708,-73.88329219
80-034 231 STREET,40.73608475,-73.74009611
235 GRIMSBY STREET,40.57257923,-74.09554566
6920 CORAL REEF WAY,40.58894684,-73.79851669
76-004 58 ROAD,40.72553892,-73.88409784
562 COURT STREET,40.67468934,-74.00001753
45-018 39 AVENUE,40.74931532,-73.91770301
345 PROSPECT AVENUE,40.66203821,-73.98694164
24-010 27 STREET,40.77369318,-73.91815601
21-014 23 TERRACE,40.77676667,-73.92039782
30-035 CRESCENT STREET,40.76771512,-73.92541824
36-020 216 STREET,40.76828027,-73.76789966
199 BEACH 127 STREET,40.57639121,-73.84667011
178 STERLING PLACE,40.67647091,-73.97228921
300 SKILLMAN AVENUE,40.71627421,-73.93841057
110-048 70 AVENUE,40.72408338,-73.84054901
48 FENWAY CIRCLE,40.55748261,-74.16247002
28-004 MURRAY STREET,40.77273318,-73.81352752
610 RIGA STREET,40.55471969,-74.11889322
397 STOCKHOLM STREET,40.70537023,-73.91703388
23-029 31 ROAD,40.76565755,-73.92847567
150-001 61 ROAD,40.73966532,-73.81965088
23-006 31 AVENUE,40.76656305,-73.92840664
23-010 30 DRIVE,40.76737461,-73.92744135
222 EAST 24 STREET,40.73898974,-73.98160635
132-038 57 AVENUE,40.74724955,-73.83166776
24-040 29 STREET,40.77207874,-73.917409
97-004 72 ROAD,40.71000442,-73.84711791
30-035 CRESCENT STREET,40.76764949,-73.92544914
2185 BATHGATE AVENUE,40.85311573,-73.89326691
999 NORTH RAILROAD AVENUE,40.5819478,-74.10601609
36-020 216 STREET,40.76833495,-73.76791553
30-060 CRESCENT STREET,40.76704364,-73.92590781
529 LINCOLN AVENUE,40.57254026,-74.09558249
2064 HERING AVENUE,40.85642943,-73.85359294
187 SCHOONER STREET,40.58917768,-73.80039736
57 HOOPER AVENUE,40.55793014,-74.13118161
143-084 231 STREET,40.66256053,-73.74696677
115-014 BEACH CHANNEL DRIVE,40.58187568,-73.83783933
375 ONDERDONK AVENUE,40.70806373,-73.91402061
150-001 61 ROAD,40.73974316,-73.81962028
150-001 61 ROAD,40.73982021,-73.81959
22-070 23 STREET,40.77832561,-73.91763194
156 VANDERBILT AVENUE,40.69267042,-73.96982213
135-011 BROOKVILLE BOULEVARD,40.67189062,-73.73473522
1046 WOODYCREST AVENUE,40.83368319,-73.92710616
37-023 95 STREET,40.75041985,-73.8720544
187 SCHOONER STREET,40.58914969,-73.80047915
32-086 45 STREET,40.75501266,-73.91676928
26 CUBA AVENUE,40.56723242,-74.10515165
48 ALTER AVENUE,40.59269592,-74.09865174
240-016 135 AVENUE,40.67183408,-73.73396475
42-027 KETCHAM STREET,40.74471173,-73.88329339
181-069 TUDOR ROAD,40.72362828,-73.78648479
1757 EAST 7 STREET,40.60782168,-73.96590672
1379 70 STREET,40.62202644,-74.00253507
112-006 93 AVENUE,40.69321036,-73.83383937
8601 SEAVIEW AVENUE,40.62871881,-73.89776987
1131 CARROLL STREET,40.66729606,-73.95198532
115-006 BEACH CHANNEL DRIVE,40.58200191,-73.83743641
310 LINDEN STREET,40.6984837,-73.91432215
79-036 270 STREET,40.74760598,-73.70233703
44-015 34 AVENUE,40.75491984,-73.91697522
57-046 LAWRENCE STREET,40.74607953,-73.83343521
22-081 37 STREET,40.77218854,-73.90943069
23-018 30 DRIVE,40.76731417,-73.92731223
130 AVISTON STREET,40.55613136,-74.11790966
103-013 41 AVENUE,40.74904555,-73.86240411
32-078 43 STREET,40.75582186,-73.91831943
142 ECKFORD STREET,40.72457175,-73.9491627
300 SKILLMAN AVENUE,40.71623406,-73.93856675
37-035 95 STREET,40.75008384,-73.87199292
172 GRAHAM BOULEVARD,40.57741984,-74.08957305
1119 WASHINGTON AVENUE,40.82893043,-73.908304
300 SKILLMAN AVENUE,40.7162533,-73.9384919
110-044 70 AVENUE,40.7240455,-73.84067558
38-031 215 STREET,40.76622405,-73.76909985
95-009 69 AVENUE,40.71648997,-73.85249255
3040 AVENUE R,40.60953376,-73.94003681
773 CRANFORD AVENUE,40.90337886,-73.84790935
2845 BROADWAY,40.80441587,-73.96652993
2275 EAST 5 STREET,40.5947487,-73.96623162
90-035 77 STREET,40.68666887,-73.86352217
115-006 BEACH CHANNEL DRIVE,40.5819607,-73.83756794
35-008 215 PLACE,40.76959466,-73.76923693
3311 HYLAN BOULEVARD,40.55586272,-74.12976147
47 WINHAM AVENUE,40.56600305,-74.10415497
36 ALTER AVENUE,40.59291787,-74.09907598
107 LEEDS STREET,40.56244981,-74.1252786
2345 EAST 74 STREET,40.61719342,-73.90073373
218-019 135 AVENUE,40.67792973,-73.75162821
493 PORTER AVENUE,40.72354748,-73.93576051
96 MILL ROAD,40.5664806,-74.10829438
1604 3 AVENUE,40.7815225,-73.95234026
145-016 226 STREET,40.6620943,-73.75359876
238 BEACH 132 STREET,40.57606259,-73.85095627
125 THOLLEN STREET,40.5546152,-74.13249704
119 THOLLEN STREET,40.55474464,-74.13232781
135 PRINCE STREET,40.72559211,-74.00044067
32-022 38 STREET,40.7587745,-73.9203335
2851 MIDDLETOWN ROAD,40.84356604,-73.83450527
30-035 CRESCENT STREET,40.76754247,-73.92549937
30-092 23 STREET,40.76685641,-73.92836225
37-041 95 STREET,40.74993486,-73.87196566
85-014 124 STREET,40.70348172,-73.82755784
419 SARATOGA AVENUE,40.67142629,-73.91688641
157-066 12 AVENUE,40.79112047,-73.80213478
37-022 WARREN STREET,40.75061542,-73.87137386
37-059 95 STREET,40.74948141,-73.8718827
40-027 204 STREET,40.76122915,-73.78070754
54 WALL STREET,40.64359831,-74.07868641
44-018 BROADWAY,40.75693397,-73.91520565
45-040 33 STREET,40.74288394,-73.93197115
773 CRANFORD AVENUE,40.90349037,-73.8478957
752 NEW DORP LANE,40.56516068,-74.09920214
6623 13 AVENUE,40.62486541,-74.0025604
35-016 216 STREET,40.76952475,-73.76825799
1221 BAY STREET,40.61347358,-74.06558391
565 AVENUE Y,40.58904839,-73.9647045
8687 25 AVENUE,40.59596706,-73.9886924
4081 MURDOCK AVENUE,40.89306951,-73.84094923
23-069 23 STREET,40.7764687,-73.9197336
135-034 241 STREET,40.6709439,-73.73447496
37 SUMMERFIELD PLACE,40.62526891,-74.16034148
4222 BOYD AVENUE,40.89443399,-73.85087365
2433 WEST 2 STREET,40.58948128,-73.97185205
447 BEACH 136 STREET,40.57714906,-73.85565732
57-013 LAWRENCE STREET,40.74702375,-73.8330728
63-068 74 STREET,40.71660386,-73.88137643
30-094 CRESCENT STREET,40.76615934,-73.92631919
47-001 VAN DAM STREET,40.74265827,-73.93385842
2465 OCEAN PARKWAY,40.58964919,-73.96489962
742 KLONDIKE AVENUE,40.59045022,-74.16016323
199 BEACH 127 STREET,40.576457,-73.84650928
164-016 98 STREET,40.65092973,-73.83306035
127 MASPETH AVENUE,40.71633246,-73.93818398
127 MASPETH AVENUE,40.716309,-73.93827523
107 EAST BROADWAY,40.56970591,-74.12989893
54 WALL STREET,40.64363699,-74.07859922
6918 14 AVENUE,40.62191923,-74.00235701
84-014 114 STREET,40.70198312,-73.83675049
1868 MADISON PLACE,40.60840495,-73.93877977
69-039 110 STREET,40.72457145,-73.84263822
136-034 242 STREET,40.66947219,-73.73427778
42-009 209 STREET,40.76132135,-73.77573444
2064 HERING AVENUE,40.8564834,-73.85360128
220 VINELAND AVENUE,40.54811458,-74.18680621
4030 MURDOCK AVENUE,40.8916629,-73.84026396
4030 MURDOCK AVENUE,40.8917077,-73.84028118
262 IRVING AVENUE,40.69978244,-73.91585175
2186 BATHGATE AVENUE,40.85286802,-73.89349801
2055 GATES AVENUE,40.70731174,-73.90435171
1295 3 AVENUE,40.77121294,-73.95937038
430 MORGAN AVENUE,40.71913291,-73.9372879
206 BEACH 79 STREET,40.5884514,-73.80512996
180 82 STREET,40.62714565,-74.03337377
50 WALL STREET,40.64377348,-74.07829158
172 GRAHAM BOULEVARD,40.57744559,-74.08961971
110 23 AVENUE,40.7781921,-73.9184162
125-007 18 AVENUE,40.78326582,-73.84278164
155 BEACH 137 STREET,40.57206655,-73.85370508
207 NORMAN AVENUE,40.72746686,-73.94548909
63-064 74 STREET,40.71673423,-73.88148136
23 WINHAM AVENUE,40.56664332,-74.10357824
2845 BROADWAY,40.80441388,-73.96657024
2277 EAST 5 STREET,40.59468244,-73.96621884
225-020 145 AVENUE,40.6626043,-73.75326989
103-017 41 AVENUE,40.74913833,-73.86208987
1314 62 STREET,40.62744655,-73.99943599
101-010 MARTENSE AVENUE,40.73966485,-73.85722178
234-019 SEWARD AVENUE,40.73582516,-73.73619297
80-023 235 STREET,40.73714245,-73.73645711
170 88 STREET,40.62276328,-74.03490511
136-018 241 STREET,40.67015351,-73.73491122
236 NATICK STREET,40.57060218,-74.13720048
135-028 241 STREET,40.67116389,-73.73435176
15-042 125 STREET,40.78346216,-73.84316321
218-015 135 AVENUE,40.67802542,-73.75191794
493 PORTER AVENUE,40.72337058,-73.93568343
82 LOCUST AVENUE,40.79830575,-73.91059331
177 ST NICHOLAS AVENUE,40.70424997,-73.9159975
175 EAST 90 STREET,40.78158957,-73.95249943
161-011 87 STREET,40.65474446,-73.84450765
37-053 95 STREET,40.74965322,-73.87191413
748 NEW DORP LANE,40.5652134,-74.09931172
87-015 58 AVENUE,40.73278615,-73.87354698
915 EAST 9 STREET,40.62648764,-73.9674051
144 HETT AVENUE,40.56261544,-74.10381407
357 ONDERDONK AVENUE,40.70839934,-73.91458665
123-020 85 AVENUE,40.70370113,-73.82765437
73-038 SPRINGFIELD BOULEVARD,40.74157326,-73.75287677
100-015 70 AVENUE,40.71782955,-73.84900717
135-024 241 STREET,40.67129021,-73.73428036
2064 EDENWALD AVENUE,40.89336747,-73.84106268
136-030 242 STREET,40.66954525,-73.73423628
23 WINHAM AVENUE,40.56660034,-74.10361696
214 VINELAND AVENUE,40.54814799,-74.18677719
17 WHITEHALL STREET,40.56393984,-74.12246053
1366 MERRY AVENUE,40.84041467,-73.82769761
3077 CODDINGTON AVENUE,40.84138348,-73.82668745
82 LOCUST AVENUE,40.7981403,-73.91030922
85-010 124 STREET,40.70365298,-73.82763318
150-001 61 ROAD,40.7397805,-73.8196056
42-040 CORPORAL KENNEDY STREET,40.76068885,-73.77458738
4060 MURDOCK AVENUE,40.89254453,-73.84060285
4397 BARNES AVENUE,40.89745267,-73.85167834
30 MILL ROAD,40.56808886,-74.10702417
69-039 110 STREET,40.72463448,-73.84267103
5 WINHAM AVENUE,40.56698948,-74.10326644
7-011 147 STREET,40.79318989,-73.8211782
52 MILL ROAD,40.56740465,-74.10756457
58 MILL ROAD,40.56731295,-74.107637
175 ST NICHOLAS AVENUE,40.70429124,-73.9160668
4310 WICKHAM AVENUE,40.89612999,-73.84960002
4300 WICKHAM AVENUE,40.89593869,-73.84952651
84 MASPETH AVENUE,40.71607828,-73.93917267
2306 EAST 74 STREET,40.61774348,-73.90153402
45-040 33 STREET,40.74299197,-73.93194983
45-040 33 STREET,40.7431019,-73.93192813
114-012 BEACH CHANNEL DRIVE,40.58204468,-73.83729988
2880 MIDDLETOWN ROAD,40.84344063,-73.83365494
4027 MURDOCK AVENUE,40.89154226,-73.84036773
111 BRUCKNER BOULEVARD,40.80493524,-73.92270027
136-018 241 STREET,40.670092,-73.73494602
1838 MADISON PLACE,40.60892897,-73.93936331
80-034 231 STREET,40.73602585,-73.74007421
114-010 BEACH CHANNEL DRIVE,40.58212105,-73.83705613
421 HIMROD STREET,40.70497805,-73.91505532
136-036 241 STREET,40.66959692,-73.73522616
53 BANCROFT AVENUE,40.57828878,-74.11306824
181 BUTTRICK AVENUE,40.81340754,-73.82348223
175 JUSTIN AVENUE,40.55444479,-74.13291251
80-041 230 STREET,40.73572969,-73.74081295
157-004 91 STREET,40.66213725,-73.84280612
2072 HERING AVENUE,40.85658753,-73.85361739
82 LOCUST AVENUE,40.7981817,-73.91038032
101 MILTON AVENUE,40.56429695,-74.10422293
45-011 33 STREET,40.74323843,-73.93190119
32-034 38 STREET,40.75849187,-73.92056288
1753 MERRILL STREET,40.83671461,-73.86946511
12-035 157 STREET,40.79039144,-73.80462769
2546 BENSON AVENUE,40.59535262,-73.98767418
187 SCHOONER STREET,40.58924067,-73.80024398
110-047 JEWEL AVENUE,40.72483511,-73.84093936
115-010 BEACH CHANNEL DRIVE,40.58191877,-73.8377018
111 BRUCKNER BOULEVARD,40.80490597,-73.92231279
53 BANCROFT AVENUE,40.57832245,-74.11313224
91-006 70 AVENUE,40.71172503,-73.85271158
82 LOCUST AVENUE,40.7979912,-73.91005322
25 DIKEMAN STREET,40.67493245,-74.01091732
1630 HANCOCK STREET,40.69788691,-73.90604985
4224 12 AVENUE,40.63986756,-73.9909893
143-084 231 STREET,40.66250768,-73.74700045
134-053 219 STREET,40.67800157,-73.75123584
36 WHEELING AVENUE,40.52904536,-74.19928931
80-011 169 STREET,40.72288335,-73.79911536
84-017 114 STREET,40.70198799,-73.8366208
156 VANDERBILT AVENUE,40.69273827,-73.96983556
84 PARKWAY COURT,40.58976929,-73.96379828
308 ST MARKS PLACE,40.64234825,-74.07831159
22-032 26 STREET,40.7775947,-73.9146823
366 ONDERDONK AVENUE,40.70794931,-73.9143988
82 LOCUST AVENUE,40.79837821,-73.91071773
4430 DE REIMER AVENUE,40.900424,-73.84544852
79-059 267 STREET,40.74638369,-73.70436152
431 EAST 132 STREET,40.80420418,-73.92266429
4231 WICKHAM AVENUE,40.8951718,-73.84937631
54-002 101 STREET,40.74015693,-73.85990003
4062 MURDOCK AVENUE,40.89260039,-73.84062432
4428 DE REIMER AVENUE,40.90034174,-73.84541715
76 MARINE WAY,40.56334796,-74.10314652
483 JEFFERSON BOULEVARD,40.54830169,-74.18901301
3083 DECATUR AVENUE,40.87128518,-73.87858003
50-001 44 STREET,40.73727494,-73.92170708
87-001 56 AVENUE,40.73400889,-73.87566668
47 SUMMERFIELD PLACE,40.62502609,-74.16037319
1111 CARROLL STREET,40.66733523,-73.95271634
609 AVENUE Y,40.58913985,-73.96388149
569 AVENUE Y,40.58905591,-73.9646368
57-013 58 STREET,40.72263078,-73.91199025
135-011 BROOKVILLE BOULEVARD,40.67196782,-73.73467725
99-017 ASCAN AVENUE,40.71091579,-73.84534276
527 MILL ROAD,40.55676532,-74.11564112
33-011 87 STREET,40.75559964,-73.88057684
133 WEED AVENUE,40.56444131,-74.10669156
525 LINCOLN AVENUE,40.5725608,-74.09581299
50-071 44 STREET,40.73565548,-73.92203072
4202 BRONXWOOD AVENUE,40.89332336,-73.8523868
1755 EAST 7 STREET,40.60787139,-73.96591619
90-019 77 STREET,40.68703681,-73.86360496
40-036 NATIONAL STREET,40.74883109,-73.86315307
236 NATICK STREET,40.57060959,-74.13713352
119 CLARKE AVENUE,40.56571806,-74.13558838
2018 BEDFORD AVENUE,40.65547471,-73.95643494
220 VINELAND AVENUE,40.54807971,-74.18688056
4448 DE REIMER AVENUE,40.900902,-73.84563079
1191 LYDIG AVENUE,40.85604169,-73.85301555
4354 WICKHAM AVENUE,40.89717764,-73.85000264
4174 GRACE AVENUE,40.89470366,-73.84619533
2313 EAST 73 STREET,40.61723756,-73.90201416
204-018 33 AVENUE,40.76918792,-73.78407601
2333 EAST 74 STREET,40.61726206,-73.90081018
108-014 70 AVENUE,40.72312274,-73.84376543
214 VINELAND AVENUE,40.54813014,-74.1867927
2074 NARRAGANSETT AVENUE,40.85685941,-73.85148901
1368 MERRY AVENUE,40.84048868,-73.82771049
291 VINELAND AVENUE,40.5464094,-74.18845859
2270 STUART STREET,40.60090928,-73.93288764
542 9 STREET,40.66521679,-73.97835493
407 WILCOX STREET,40.62492964,-74.16057132
476 SHELDON AVENUE,40.54266534,-74.19077632
114 DONLEY AVENUE,40.60738476,-74.07570531
69-077 180 STREET,40.73124407,-73.79007939
59 ALLEN STREET,40.71714468,-73.99147373
4 GADSEN PLACE,40.59384169,-74.15990861
53 DANK COURT,40.58673767,-73.97254268
106 MILLER AVENUE,40.67881424,-73.89287168
49 GADSEN PLACE,40.59259959,-74.16055402
1747 MONROE AVENUE,40.84531,-73.90667888
1283 EAST 84 STREET,40.63103346,-73.90291335
219 CLARKE AVENUE,40.56721339,-74.1386252
7105 AVENUE X,40.61513383,-73.9018144
86-028 56 AVENUE,40.73341916,-73.87628702
1191 LYDIG AVENUE,40.85604788,-73.85295282
3001 LA SALLE AVENUE,40.83991066,-73.82937429
36-036 221 STREET,40.76870243,-73.76362071
1060 EAST 18 STREET,40.62474031,-73.95846371
86 BAY 40 STREET,40.59579477,-73.98841302
101-012 LEWIS AVENUE,40.7405153,-73.85930419
243 WASHINGTON AVENUE,40.69140478,-73.96641659
185 VANDERBILT AVENUE,40.69246305,-73.96978111
135-015 BROOKVILLE BOULEVARD,40.67183963,-73.73477352
600 NEW DORP LANE,40.56752629,-74.10408929
112-006 70 ROAD,40.72350366,-73.83953229
161 ADELAIDE AVENUE,40.56235445,-74.12538154
18-008 123 STREET,40.78296769,-73.84499969
21-029 23 AVENUE,40.7782431,-73.9177326
65-005 CENTRAL AVENUE,40.70247884,-73.89036383
1908 GERRITSEN AVENUE,40.60632527,-73.9403146
2022 PAULDING AVENUE,40.85300692,-73.85895435
1165 LYDIG AVENUE,40.85593489,-73.854197
110-044 70 ROAD,40.72337782,-73.84033961
2059 VAN HOESEN AVENUE,40.85669544,-73.85066168
82 LOCUST AVENUE,40.79835584,-73.91067931
69-08 37 ROAD,40.7475715,-73.89616605
247-063 90 AVENUE,40.72641873,-73.71902791
188 CYPRESS AVENUE,40.70532607,-73.91512834
2060 NARRAGANSETT AVENUE,40.85655502,-73.85144397
82 LOCUST AVENUE,40.79826184,-73.91051792
483 JEFFERSON BOULEVARD,40.54819549,-74.18880397
66-020 DE COSTA AVENUE,40.5986609,-73.79663988
98 28 AVENUE,40.58843562,-73.98641481
17 CLIFTON PLACE,40.68775364,-73.96364977
760 EAST 237 STREET,40.89650447,-73.85313939
2070 YATES AVENUE,40.85650589,-73.85455042
218-002 135 AVENUE,40.67804989,-73.75199203
82 LOCUST AVENUE,40.79794996,-73.90998241
82 LOCUST AVENUE,40.7983308,-73.91063631
640 BEACH 67 STREET,40.59814118,-73.79658504
36-024 221 STREET,40.76890545,-73.76372089
86 SINCLAIR AVENUE,40.54878738,-74.18395222
88-013 69 ROAD,40.70965157,-73.85508417
108-002 70 AVENUE,40.72303157,-73.84406992
108-012 70 AVENUE,40.72309852,-73.84384634
15 WINDMILL COURT,40.5676962,-74.1073343
213-054 38 AVENUE,40.7666289,-73.771267
1350 CROSBY AVENUE,40.83996112,-73.82939015
50-020 45 STREET,40.73692391,-73.92095358
110-040 70 ROAD,40.72333311,-73.84049095
2236 AMSTERDAM AVENUE,40.84185995,-73.9355864
182-016 147 AVENUE,40.65980582,-73.76514557
228-018 146 AVENUE,40.65999114,-73.75189618
22-031 26 STREET,40.77756194,-73.91455224
25-002 121 STREET,40.77685613,-73.8473205
2330 EAST 74 STREET,40.6172588,-73.90099592
36-015 192 STREET,40.76322014,-73.79009856
88-034 247 STREET,40.72835617,-73.72104066
4635 MURDOCK AVENUE,40.90407937,-73.84543076
22-029 26 STREET,40.77760437,-73.9145004
75 WINHAM AVENUE,40.56534468,-74.10474799
204-004 33 AVENUE,40.76904234,-73.78475772
33-024 171 STREET,40.76659757,-73.79470208
100 KINGSLAND AVENUE,40.71977059,-73.94061031
37-016 221 STREET,40.76845316,-73.76349771
77-010 45 AVENUE,40.7410687,-73.88709546
110-034 70 ROAD,40.72328105,-73.84066717
1914 UTICA AVENUE,40.62484635,-73.92763051
89-001 247 STREET,40.72723637,-73.72105203
181-003 147 AVENUE,40.66027278,-73.76601584
181-003 147 AVENUE,40.66021684,-73.76603938
140 FOX BEACH AVENUE,40.55324733,-74.11543803
35-024 63 STREET,40.7496681,-73.89942763
488 7 AVENUE,40.66193644,-73.98582426
38-038 215 PLACE,40.7663729,-73.76831763
36-036 221 STREET,40.76878981,-73.76366383
120-014 25 AVENUE,40.77685855,-73.84739228
1165 LYDIG AVENUE,40.85594107,-73.85412916
76-015 58 ROAD,40.72568115,-73.8837218
91-005 102 STREET,40.69157589,-73.84357888
89-014 242 STREET,40.72746637,-73.72596616
70-048 66 PLACE,40.70298095,-73.88824473
60-008 34 AVENUE,40.75191167,-73.90154972
480 CANAL STREET,40.72373733,-74.00752701
76-002 46 AVENUE,40.74026054,-73.88781721
245 CLINTON AVENUE,40.69033864,-73.96817298
4200 BRONXWOOD AVENUE,40.89287545,-73.8522177
35-032 63 STREET,40.7494149,-73.89954265
